Time,Elbow,Knee,Spine
597,121.191,179.653,177.448
598,121.191,179.653,177.448
599,121.191,179.653,177.448
600,121.191,179.653,177.448
601,121.191,179.653,177.448
602,121.191,179.653,177.448
603,121.191,179.653,177.448
604,121.191,179.653,177.448
605,121.191,179.653,177.448
606,121.191,179.653,177.448
607,121.191,179.653,177.448
608,121.191,179.653,177.448
609,121.191,179.653,177.448
610,121.191,179.653,177.448
611,121.191,179.653,177.448
612,121.191,179.653,177.448
613,121.191,179.653,177.448
614,121.191,179.653,177.448
615,121.191,179.653,177.448
616,121.191,179.653,177.448
617,121.191,179.653,177.448
618,121.191,179.653,177.448
619,121.191,179.653,177.448
620,121.191,179.653,177.448
621,121.191,179.653,177.448
622,121.191,179.653,177.448
623,121.191,179.653,177.448
624,121.191,179.653,177.448
625,121.191,179.653,177.448
626,121.191,179.653,177.448
627,121.191,179.653,177.448
628,121.191,179.653,177.448
629,121.191,179.653,177.448
630,121.191,179.653,177.448
631,121.191,179.653,177.448
632,121.191,179.653,177.448
633,121.191,179.653,177.448
634,121.191,179.653,177.448
635,121.191,179.653,177.448
636,121.191,179.653,177.448
637,121.191,179.653,177.448
638,121.191,179.653,177.448
639,121.191,179.653,177.448
640,121.191,179.653,177.448
641,121.191,179.653,177.448
642,121.191,179.653,177.448
643,121.191,179.653,177.448
644,121.191,179.653,177.448
645,121.191,179.653,177.448
646,121.191,179.653,177.448
647,121.191,179.653,177.448
648,121.191,179.653,177.448
649,121.191,179.653,177.448
650,121.191,179.653,177.448
651,121.191,179.653,177.448
652,121.191,179.653,177.448
653,121.191,179.653,177.448
654,121.191,179.653,177.448
655,121.191,179.653,177.448
656,121.191,179.653,177.448
657,121.191,179.653,177.448
658,121.191,179.653,177.448
659,121.191,179.653,177.448
660,121.191,179.653,177.448
661,121.191,179.653,177.448
662,121.191,179.653,177.448
663,121.191,179.653,177.448
664,121.191,179.653,177.448
665,121.191,179.653,177.448
666,121.191,179.653,177.448
667,121.191,179.653,177.448
668,121.191,179.653,177.448
669,121.191,179.653,177.448
670,121.191,179.653,177.448
671,121.191,179.653,177.448
672,121.191,179.653,177.448
673,121.191,179.653,177.448
674,121.191,179.653,177.448
675,121.191,179.653,177.448
676,121.191,179.653,177.448
677,121.191,179.653,177.448
678,121.191,179.653,177.448
679,121.191,179.653,177.448
680,121.191,179.653,177.448
681,121.191,179.653,177.448
682,121.191,179.653,177.448
683,121.191,179.653,177.448
684,121.191,179.653,177.448
685,121.191,179.653,177.448
686,121.191,179.653,177.448
687,121.191,179.653,177.448
688,121.191,179.653,177.448
689,121.191,179.653,177.448
690,121.191,179.653,177.448
691,121.191,179.653,177.448
692,121.191,179.653,177.448
693,121.191,179.653,177.448
694,121.191,179.653,177.448
695,121.191,179.653,177.448
696,121.191,179.653,177.448
697,121.191,179.653,177.448
698,121.191,179.653,177.448
699,121.191,179.653,177.448
700,121.191,179.653,177.448
701,121.191,179.653,177.448
702,121.191,179.653,177.448
703,121.191,179.653,177.448
704,121.191,179.653,177.448
705,121.191,179.653,177.448
706,121.191,179.653,177.448
707,121.191,179.653,177.448
708,121.191,179.653,177.448
709,121.191,179.653,177.448
710,121.191,179.653,177.448
711,121.191,179.653,177.448
712,121.191,179.653,177.448
713,121.191,179.653,177.448
714,121.191,179.653,177.448
715,121.191,179.653,177.448
716,121.191,179.653,177.448
717,121.191,179.653,177.448
718,121.191,179.653,177.448
719,121.191,179.653,177.448
720,121.191,179.653,177.448
721,121.191,179.653,177.448
722,121.191,179.653,177.448
723,121.191,179.653,177.448
724,121.191,179.653,177.448
725,121.191,179.653,177.448
726,121.191,179.653,177.448
727,121.191,179.653,177.448
728,121.191,179.653,177.448
729,121.191,179.653,177.448
730,121.191,179.653,177.448
731,121.191,179.653,177.448
732,121.191,179.653,177.448
733,121.191,179.653,177.448
734,121.191,179.653,177.448
735,121.191,179.653,177.448
736,121.191,179.653,177.448
737,121.191,179.653,177.448
738,121.191,179.653,177.448
739,121.191,179.653,177.448
740,121.191,179.653,177.448
741,121.191,179.653,177.448
742,121.191,179.653,177.448
743,121.191,179.653,177.448
744,121.191,179.653,177.448
745,121.191,179.653,177.448
746,121.191,179.653,177.448
747,121.191,179.653,177.448
748,121.191,179.653,177.448
749,121.191,179.653,177.448
750,121.191,179.653,177.448
751,121.191,179.653,177.448
752,121.191,179.653,177.448
753,121.191,179.653,177.448
754,121.191,179.653,177.448
755,121.191,179.653,177.448
756,121.191,179.653,177.448
757,121.191,179.653,177.448
758,121.191,179.653,177.448
759,121.191,179.653,177.448
760,121.191,179.653,177.448
761,121.191,179.653,177.448
762,121.191,179.653,177.448
763,121.191,179.653,177.448
764,121.191,179.653,177.448
765,121.191,179.653,177.448
766,121.191,179.653,177.448
767,121.191,179.653,177.448
768,121.191,179.653,177.448
769,121.191,179.653,177.448
770,121.191,179.653,177.448
771,121.191,179.653,177.448
772,121.191,179.653,177.448
773,121.191,179.653,177.448
774,121.191,179.653,177.448
775,121.191,179.653,177.448
776,121.191,179.653,177.448
777,121.191,179.653,177.448
778,121.191,179.653,177.448
779,121.191,179.653,177.448
780,121.191,179.653,177.448
781,121.191,179.653,177.448
782,121.191,179.653,177.448
783,121.191,179.653,177.448
784,121.191,179.653,177.448
785,121.191,179.653,177.448
786,121.191,179.653,177.448
787,121.191,179.653,177.448
788,121.191,179.653,177.448
789,121.191,179.653,177.448
790,121.191,179.653,177.448
791,121.191,179.653,177.448
792,121.191,179.653,177.448
793,121.191,179.653,177.448
794,121.191,179.653,177.448
795,121.191,179.653,177.448
796,121.191,179.653,177.448
797,121.191,179.653,177.448
798,121.191,179.653,177.448
799,121.191,179.653,177.448
800,121.191,179.653,177.448
801,121.191,179.653,177.448
802,121.191,179.653,177.448
803,121.191,179.653,177.448
804,121.191,179.653,177.448
805,121.191,179.653,177.448
806,121.191,179.653,177.448
807,121.191,179.653,177.448
808,121.191,179.653,177.448
809,121.191,179.653,177.448
810,121.191,179.653,177.448
811,121.191,179.653,177.448
812,121.191,179.653,177.448
813,121.191,179.653,177.448
814,121.191,179.653,177.448
815,121.191,179.653,177.448
816,121.191,179.653,177.448
817,121.191,179.653,177.448
818,121.191,179.653,177.448
819,121.191,179.653,177.448
820,121.191,179.653,177.448
821,121.191,179.653,177.448
822,121.191,179.653,177.448
823,121.191,179.653,177.448
824,121.191,179.653,177.448
825,121.191,179.653,177.448
826,121.191,179.653,177.448
827,121.191,179.653,177.448
828,121.191,179.653,177.448
829,121.191,179.653,177.448
830,121.191,179.653,177.448
831,121.191,179.653,177.448
832,121.191,179.653,177.448
833,121.191,179.653,177.448
834,121.191,179.653,177.448
835,121.191,179.653,177.448
836,121.191,179.653,177.448
837,121.191,179.653,177.448
838,121.191,179.653,177.448
839,121.191,179.653,177.448
840,121.191,179.653,177.448
841,121.191,179.653,177.448
842,121.191,179.653,177.448
843,121.191,179.653,177.448
844,121.191,179.653,177.448
845,121.191,179.653,177.448
846,121.191,179.653,177.448
847,121.191,179.653,177.448
848,121.191,179.653,177.448
849,121.191,179.653,177.448
850,121.191,179.653,177.448
851,121.191,179.653,177.448
852,121.191,179.653,177.448
853,121.191,179.653,177.448
854,121.191,179.653,177.448
855,121.191,179.653,177.448
856,121.191,179.653,177.448
857,121.191,179.653,177.448
858,121.191,179.653,177.448
859,121.191,179.653,177.448
860,121.191,179.653,177.448
861,121.191,179.653,177.448
862,121.191,179.653,177.448
863,121.191,179.653,177.448
864,121.191,179.653,177.448
865,121.191,179.653,177.448
866,121.191,179.653,177.448
867,121.191,179.653,177.448
868,121.191,179.653,177.448
869,121.191,179.653,177.448
870,121.191,179.653,177.448
871,121.191,179.653,177.448
872,121.191,179.653,177.448
873,121.191,179.653,177.448
874,121.191,179.653,177.448
875,121.191,179.653,177.448
876,121.191,179.653,177.448
877,121.191,179.653,177.448
878,121.191,179.653,177.448
879,121.191,179.653,177.448
880,121.191,179.653,177.448
881,121.191,179.653,177.448
882,121.191,179.653,177.448
883,121.191,179.653,177.448
884,121.191,179.653,177.448
885,121.191,179.653,177.448
886,121.191,179.653,177.448
887,121.191,179.653,177.448
888,121.191,179.653,177.448
889,121.191,179.653,177.448
890,121.191,179.653,177.448
891,121.191,179.653,177.448
892,121.191,179.653,177.448
893,121.191,179.653,177.448
894,121.191,179.653,177.448
895,121.191,179.653,177.448
896,121.191,179.653,177.448
897,121.191,179.653,177.448
898,121.191,179.653,177.448
899,121.191,179.653,177.448
900,121.191,179.653,177.448
901,121.191,179.653,177.448
902,121.191,179.653,177.448
903,121.191,179.653,177.448
904,121.191,179.653,177.448
905,121.191,179.653,177.448
906,121.191,179.653,177.448
907,121.191,179.653,177.448
908,121.191,179.653,177.448
909,121.191,179.653,177.448
910,121.191,179.653,177.448
911,121.191,179.653,177.448
912,121.191,179.653,177.448
913,121.191,179.653,177.448
914,121.191,179.653,177.448
915,121.191,179.653,177.448
916,121.191,179.653,177.448
917,121.191,179.653,177.448
918,121.191,179.653,177.448
919,121.191,179.653,177.448
920,121.191,179.653,177.448
921,121.191,179.653,177.448
922,121.191,179.653,177.448
923,121.191,179.653,177.448
924,121.191,179.653,177.448
925,121.191,179.653,177.448
926,121.191,179.653,177.448
927,121.191,179.653,177.448
928,121.191,179.653,177.448
929,121.191,179.653,177.448
930,121.191,179.653,177.448
931,121.191,179.653,177.448
932,121.191,179.653,177.448
933,121.191,179.653,177.448
934,121.191,179.653,177.448
935,121.191,179.653,177.448
936,121.191,179.653,177.448
937,121.191,179.653,177.448
938,121.191,179.653,177.448
939,121.191,179.653,177.448
940,121.191,179.653,177.448
941,121.191,179.653,177.448
942,121.191,179.653,177.448
943,121.191,179.653,177.448
944,121.191,179.653,177.448
945,121.191,179.653,177.448
946,121.191,179.653,177.448
947,121.191,179.653,177.448
948,121.191,179.653,177.448
949,121.191,179.653,177.448
950,121.191,179.653,177.448
951,121.191,179.653,177.448
952,121.191,179.653,177.448
953,121.191,179.653,177.448
954,121.191,179.653,177.448
955,121.191,179.653,177.448
956,121.191,179.653,177.448
957,121.191,179.653,177.448
958,121.191,179.653,177.448
959,121.191,179.653,177.448
960,121.191,179.653,177.448
961,121.191,179.653,177.448
962,121.191,179.653,177.448
963,121.191,179.653,177.448
964,121.191,179.653,177.448
965,121.191,179.653,177.448
966,121.191,179.653,177.448
967,121.191,179.653,177.448
968,121.191,179.653,177.448
969,121.191,179.653,177.448
970,121.191,179.653,177.448
971,121.191,179.653,177.448
972,121.191,179.653,177.448
973,121.191,179.653,177.448
974,121.191,179.653,177.448
975,121.191,179.653,177.448
976,121.191,179.653,177.448
977,121.191,179.653,177.448
978,121.191,179.653,177.448
979,121.191,179.653,177.448
980,121.191,179.653,177.448
981,121.191,179.653,177.448
982,121.191,179.653,177.448
983,121.191,179.653,177.448
984,121.191,179.653,177.448
985,121.191,179.653,177.448
986,121.191,179.653,177.448
987,121.191,179.653,177.448
988,121.191,179.653,177.448
989,121.191,179.653,177.448
990,121.191,179.653,177.448
991,121.191,179.653,177.448
992,121.191,179.653,177.448
993,121.191,179.653,177.448
994,121.191,179.653,177.448
